1.84019	39.4383	78.3099	79.844	0	0	0
1.91165	19.7551	33.5223	76.823	0	0	0
1.27777	55.397	47.7397	62.8871	0	0	0
1.36478	51.3401	95.223	91.6195	0	0	0
1.63571	71.7297	14.1603	60.6969	0	0	0
1.0163	24.2887	13.7232	80.4177	0	0	0
1.15668	40.0944	12.979	10.8809	0	0	0
1.99892	21.8257	51.2932	83.9112	0	0	0
1.61264	29.6032	63.7552	52.4287	0	0	0
1.49358	97.2775	29.2517	77.1358	0	0	0
1.52674	76.9914	40.0229	89.1529	0	0	0
1.28331	35.2458	80.7725	91.9026	0	0	0
1.06976	94.9327	52.5995	8.60558	0	0	0
1.19221	66.3227	89.0233	34.8893	0	0	0
1.06417	2.0023	45.7702	6.30958	0	0	0
1.23828	97.0634	90.2208	85.092	0	0	0
1.26667	53.976	37.5207	76.0249	0	0	0
1.51254	66.7724	53.1606	3.92803	0	0	0
1.43764	93.1835	93.081	72.0952	0	0	0
1.28429	73.8534	63.9979	35.4049	0	0	0
1.68786	16.5974	44.0105	88.0075	0	0	0
1.8292	33.0337	22.8968	89.3372	0	0	0
1.35036	68.667	95.6468	58.864	0	0	0
1.6573	85.8676	43.956	92.397	0	0	0
1.39844	81.4767	68.4219	91.0972	0	0	0
1.48249	21.5825	95.0252	92.0128	0	0	0
1.14766	88.1062	64.1081	43.1953	0	0	0
1.6196	28.1059	78.6002	30.7458	0	0	0
1.44703	22.6107	18.7533	27.6235	0	0	0
1.55644	41.6501	16.9607	90.6804	0	0	0
1.10317	12.6075	49.5444	76.0475	0	0	0
1.98475	93.5004	68.4445	38.3188	0	0	0
1.74977	36.8664	29.416	23.2262	0	0	0
1.58449	24.4413	15.239	73.2149	0	0	0
1.12547	79.347	16.4102	74.5071	0	0	0
1.07453	95.0104	5.25293	52.1563	0	0	0
1.17621	24.0062	79.7798	73.2654	0	0	0
1.65656	96.7405	63.9458	75.9735	0	0	0
1.09348	13.4902	52.021	7.82321	0	0	0
1.06991	20.4655	46.142	81.9677	0	0	0
1.57332	75.5581	5.19388	15.7807	0	0	0
1.99999	20.4329	88.9956	12.5468	0	0	0
1.9978	5.40576	87.054	7.23288	0	0	0
1.00416	92.3069	59.3892	18.0372	0	0	0
1.16313	39.169	91.3027	81.9695	0	0	0
1.3591	55.2485	57.943	45.2576	0	0	0
1.68739	9.96401	53.0808	75.7294	0	0	0
1.3043	99.2228	57.6971	87.7614	0	0	0
1.74781	62.891	3.54209	74.7803	0	0	0
1.83324	92.5377	87.3271	83.1038	0	0	0
1.97943	74.3811	90.3366	98.3596	0	0	0
1.66688	49.7259	16.3968	83.0012	0	0	0
1.88895	7.69947	64.9707	24.8044	0	0	0
1.62948	22.9137	70.062	31.6867	0	0	0
1.32878	23.1428	7.4161	63.3072	0	0	0
1.22366	65.1132	51.0686	97.1466	0	0	0
1.28004	54.6107	71.9269	11.3281	0	0	0
1.47148	59.254	94.4318	45.0918	0	0	0
1.33635	84.7684	43.4513	0.323146	0	0	0
1.34494	59.8481	83.3243	23.3892	0	0	0
1.67548	48.295	48.1936	30.4956	0	0	0
1.71209	18.2556	62.1823	4.08643	0	0	0
1.41398	69.5984	67.3936	63.764	0	0	0
1.34712	18.4622	60.9106	62.7158	0	0	0
1.73073	32.8374	74.0438	20.2213	0	0	0
1.92091	68.4757	65.313	25.7265	0	0	0
1.53244	8.76436	26.0497	87.7384	0	0	0
1.68612	9.37402	11.1276	36.1601	0	0	0
1.57669	59.3211	66.6557	28.8778	0	0	0
1.77577	28.8379	32.9642	18.9751	0	0	0
1.98436	0.357857	82.7391	33.1479	0	0	0
1.1882	43.6497	95.8637	91.893	0	0	0
1.76487	69.9075	12.1143	68.5786	0	0	0
1.38383	77.4273	94.3051	91.6273	0	0	0
1.86192	20.3548	79.3657	54.8042	0	0	0
1.29729	90.4932	90.9643	87.3979	0	0	0
1.49814	57.62	16.2757	27.3911	0	0	0
1.86458	49.2399	46.3662	84.8942	0	0	0
1.49598	29.1053	18.0421	68.4178	0	0	0
1.72755	13.9058	60.3109	49.2422	0	0	0
1.83813	72.4252	17.8208	22.1966	0	0	0
1.49853	12.1259	13.8238	36.0443	0	0	0
1.32481	93.1895	90.8485	62.2095	0	0	0
1.83683	81.8128	49.6074	33.4972	0	0	0
1.39433	65.8831	60.8883	25.8906	0	0	0
1.15123	7.2545	10.7848	64.7207	0	0	0
1.3636	28.827	33.1386	9.11486	0	0	0
1.42733	93.4495	58.357	26.5461	0	0	0
1.65875	76.1778	48.7427	15.7272	0	0	0
1.88304	62.5665	51.7715	20.7844	0	0	0
1.55756	42.6199	82.9939	39.4388	0	0	0
1.24433	32.6013	72.936	63.8654	0	0	0
1.98484	33.8243	89.756	13.6075	0	0	0
